event_id,customer_id,event_time,event_type,amount,currency,payment_method,failure_reason,attempt_count,successful_payments,failed_payments,customer_age_days,customer_lifetime_value,days_since_last_payment,checkout_duration_seconds,prior_recovery_rate,intervention,recovered,recovered_amount
EVT-010515,CUS-102612,2026-04-25T17:08:00+00:00,payment.failed,14890.89,INR,card,transient_failure,1,3,5,1130,94402.17,5.2,562.1,0.319,RETRY,1,14890.89
EVT-009650,CUS-100125,2026-04-25T18:19:00+00:00,payment.failed,1795.05,INR,upi,network_error,1,4,3,144,107172.54,30.57,277.3,0.611,PAYMENT_LINK,0,0
EVT-010493,CUS-100718,2026-04-25T19:05:00+00:00,payment.failed,12473.04,INR,wallet,bank_decline,2,3,5,1085,130729.87,119.72,508.0,0.601,STOP,0,0
EVT-001234,CUS-102530,2026-04-25T19:07:00+00:00,payment.failed,2065.48,INR,card,repeated_failure,1,0,2,1372,190571.44,93.41,253.5,0.0,STOP,0,0
EVT-006370,CUS-101066,2026-04-25T19:33:00+00:00,checkout.abandoned,3641.91,INR,netbanking,customer_abandonment,0,1,4,285,10004.8,19.73,605.6,0.436,HUMAN_REVIEW,0,0
EVT-007572,CUS-101618,2026-04-25T19:36:00+00:00,invoice.overdue,5234.39,INR,wallet,invoice_delay,0,0,1,493,1650.46,82.2,347.6,0.066,ALTERNATIVE_METHOD,0,0
EVT-003553,CUS-100114,2026-04-25T19:42:00+00:00,payment.failed,1795.3,INR,wallet,repeated_failure,0,0,0,722,172844.7,55.13,120.5,0.0,PAYMENT_LINK,0,0
EVT-007582,CUS-102683,2026-04-25T20:53:00+00:00,payment.failed,40987.05,INR,card,transient_failure,0,1,5,1390,73948.11,85.14,875.9,0.588,PAYMENT_LINK,0,0
EVT-010974,CUS-100873,2026-04-25T22:20:00+00:00,payment.failed,5017.67,INR,wallet,transient_failure,2,3,2,489,178097.39,32.37,219.2,0.41,PAYMENT_LINK,1,5017.67
EVT-006859,CUS-102222,2026-04-25T23:35:00+00:00,subscription.failed,2114.72,INR,card,insufficient_balance,0,2,5,479,14588.57,87.85,258.9,0.692,PAYMENT_LINK,0,0
EVT-010686,CUS-101081,2026-04-25T23:52:00+00:00,payment.failed,1774.97,INR,upi,insufficient_balance,3,3,1,1039,244238.35,68.16,644.1,0.759,STOP,0,0
EVT-005281,CUS-101761,2026-04-26T01:10:00+00:00,payment.failed,3774.04,INR,wallet,transient_failure,3,1,1,310,174656.34,0.64,43.5,0.785,PAYMENT_LINK,0,0
EVT-004234,CUS-102996,2026-04-26T01:17:00+00:00,checkout.abandoned,9102.93,INR,card,customer_abandonment,1,2,3,84,245949.76,39.66,12.6,0.339,STOP,1,9102.93
EVT-011399,CUS-100609,2026-04-26T01:20:00+00:00,subscription.failed,6341.46,INR,wallet,insufficient_balance,3,0,1,1148,91399.95,32.13,180.6,0.015,STOP,0,0
EVT-010517,CUS-101988,2026-04-26T01:40:00+00:00,payment.degraded,10741.22,INR,card,systemic_degradation,2,5,5,67,5112.58,105.68,641.9,0.701,STOP,1,10741.22
EVT-001634,CUS-100712,2026-04-26T01:54:00+00:00,payment.failed,1565.53,INR,upi,network_error,3,0,2,575,204149.11,17.05,384.2,0.356,STOP,0,0
EVT-003603,CUS-102154,2026-04-26T01:55:00+00:00,payment.failed,5817.24,INR,netbanking,repeated_failure,2,3,1,606,42861.44,13.24,669.0,0.102,RETRY,0,0
EVT-005540,CUS-102256,2026-04-26T02:09:00+00:00,payment.degraded,1039.19,INR,card,systemic_degradation,1,2,1,759,248816.86,5.56,225.9,0.13,PAYMENT_LINK,0,0
EVT-003787,CUS-101517,2026-04-26T02:35:00+00:00,payment.degraded,7865.37,INR,upi,systemic_degradation,1,0,0,217,10624.37,0.2,310.3,0.0,PAYMENT_LINK,0,0
EVT-008073,CUS-100960,2026-04-26T02:45:00+00:00,payment.failed,7595.38,INR,upi,insufficient_balance,3,1,1,653,216087.94,81.13,771.9,0.593,STOP,0,0
EVT-004757,CUS-102612,2026-04-26T03:25:00+00:00,payment.degraded,7922.76,INR,netbanking,systemic_degradation,2,0,4,1130,94402.17,45.97,110.0,0.903,PAYMENT_LINK,1,7922.76
EVT-000793,CUS-101409,2026-04-26T03:28:00+00:00,checkout.abandoned,1127.97,INR,card,customer_abandonment,1,1,4,114,62431.93,55.21,497.8,0.366,PAYMENT_LINK,1,1127.97
EVT-010857,CUS-101274,2026-04-26T03:30:00+00:00,checkout.abandoned,2852.86,INR,card,customer_abandonment,0,1,4,852,108178.09,56.61,209.2,0.257,ALTERNATIVE_METHOD,0,0
EVT-001070,CUS-101108,2026-04-26T03:35:00+00:00,checkout.abandoned,1419.44,INR,card,customer_abandonment,1,1,4,545,133647.21,77.65,859.8,0.385,RETRY,0,0
EVT-011943,CUS-101557,2026-04-26T03:41:00+00:00,checkout.abandoned,987.16,INR,netbanking,customer_abandonment,1,4,6,249,214894.1,98.01,318.2,0.809,RETRY,0,0
EVT-001500,CUS-102151,2026-04-26T03:47:00+00:00,checkout.abandoned,5408.9,INR,upi,customer_abandonment,0,0,2,875,143427.04,17.58,453.0,0.062,PAYMENT_LINK,0,0
EVT-004133,CUS-102155,2026-04-26T03:48:00+00:00,payment.failed,865.15,INR,card,transient_failure,0,2,3,554,202821.14,98.09,389.7,0.653,RETRY,0,0
EVT-009088,CUS-101203,2026-04-26T03:59:00+00:00,payment.degraded,2985.07,INR,wallet,systemic_degradation,1,1,0,402,105816.94,101.24,654.4,0.139,RETRY,0,0
EVT-001592,CUS-100390,2026-04-26T04:24:00+00:00,payment.failed,14778.52,INR,card,insufficient_balance,3,0,2,406,224340.84,119.0,410.8,0.714,STOP,0,0
EVT-009436,CUS-100947,2026-04-26T04:42:00+00:00,payment.failed,1683.11,INR,wallet,transient_failure,3,1,2,73,39273.86,82.51,752.3,0.239,RETRY,0,0
EVT-006843,CUS-100839,2026-04-26T04:50:00+00:00,checkout.abandoned,903.9,INR,upi,customer_abandonment,1,2,5,193,114361.72,105.46,352.6,0.857,STOP,1,903.9
EVT-001886,CUS-100913,2026-04-26T05:37:00+00:00,payment.failed,5093.05,INR,upi,transient_failure,3,0,2,1234,1579.99,25.62,898.1,0.0,STOP,0,0
EVT-000071,CUS-102260,2026-04-26T06:05:00+00:00,subscription.failed,1375.71,INR,netbanking,bank_decline,1,1,3,770,44546.36,117.17,159.0,0.072,STOP,0,0
EVT-007874,CUS-102203,2026-04-26T06:29:00+00:00,payment.degraded,2727.23,INR,upi,systemic_degradation,2,1,4,58,71809.67,17.35,373.0,0.631,PAYMENT_LINK,1,2727.23
EVT-000058,CUS-102168,2026-04-26T06:32:00+00:00,checkout.abandoned,23159.28,INR,netbanking,customer_abandonment,0,0,3,811,108491.83,115.97,111.2,0.0,ALTERNATIVE_METHOD,0,0
EVT-009461,CUS-102958,2026-04-26T06:37:00+00:00,subscription.failed,11443.78,INR,card,expired_method,3,3,0,241,247080.78,20.96,92.3,0.904,RETRY,1,11443.78
EVT-010744,CUS-101103,2026-04-26T07:55:00+00:00,payment.failed,4937.06,INR,card,repeated_failure,0,2,5,48,69152.47,95.37,664.6,0.712,STOP,1,4937.06
EVT-002007,CUS-101954,2026-04-26T08:25:00+00:00,checkout.abandoned,4320.61,INR,wallet,customer_abandonment,1,0,3,1140,243561.52,21.69,334.1,0.0,RETRY,0,0
EVT-005639,CUS-100283,2026-04-26T08:30:00+00:00,subscription.failed,2852.23,INR,wallet,bank_decline,3,2,4,595,142074.8,5.33,726.2,0.558,STOP,0,0
EVT-006027,CUS-101173,2026-04-26T08:39:00+00:00,invoice.overdue,2700.26,INR,card,invoice_delay,0,2,4,112,68714.58,109.68,834.0,0.384,REMINDER,0,0
EVT-002416,CUS-102877,2026-04-26T08:51:00+00:00,payment.failed,9494.15,INR,netbanking,insufficient_balance,0,0,2,1276,180092.18,113.69,445.8,0.0,WAIT,0,0
EVT-008382,CUS-102203,2026-04-26T08:55:00+00:00,payment.degraded,2484.74,INR,upi,systemic_degradation,1,2,4,58,71809.67,42.79,570.3,0.033,REMINDER,0,0
EVT-002820,CUS-102253,2026-04-26T09:15:00+00:00,checkout.abandoned,17273.85,INR,netbanking,customer_abandonment,1,0,0,212,134443.38,46.51,849.3,0.0,WAIT,1,17273.85
EVT-002710,CUS-102311,2026-04-26T09:45:00+00:00,payment.failed,9956.23,INR,upi,transient_failure,0,2,4,856,147682.32,94.0,74.7,0.865,RETRY,0,0
EVT-002650,CUS-100507,2026-04-26T11:38:00+00:00,payment.failed,4053.59,INR,upi,network_error,1,0,2,90,240717.5,87.91,513.7,0.143,REMINDER,0,0
EVT-000209,CUS-102442,2026-04-26T13:28:00+00:00,payment.failed,8948.36,INR,card,insufficient_balance,3,0,1,128,61951.42,111.77,227.5,0.0,STOP,0,0
EVT-003932,CUS-102299,2026-04-26T13:32:00+00:00,invoice.overdue,3101.16,INR,netbanking,invoice_delay,1,0,0,551,180078.98,114.78,478.8,0.0,STOP,0,0
EVT-010273,CUS-102583,2026-04-26T13:48:00+00:00,checkout.abandoned,2574.18,INR,netbanking,customer_abandonment,0,3,5,925,109042.3,48.17,570.5,0.822,RETRY,1,2574.18
EVT-006230,CUS-100950,2026-04-26T14:02:00+00:00,payment.failed,9361.82,INR,netbanking,insufficient_balance,0,2,6,635,176525.85,118.97,318.9,0.637,PAYMENT_LINK,0,0
EVT-009422,CUS-101181,2026-04-26T14:02:00+00:00,payment.degraded,2413.45,INR,netbanking,systemic_degradation,2,4,2,520,36338.23,87.48,877.6,0.598,WAIT,0,0
EVT-003585,CUS-100220,2026-04-26T15:26:00+00:00,payment.failed,24099.3,INR,card,insufficient_balance,3,0,3,1126,241167.21,21.78,185.6,0.0,STOP,0,0
EVT-009323,CUS-101313,2026-04-26T16:09:00+00:00,payment.failed,5251.71,INR,netbanking,transient_failure,0,1,2,1293,248596.2,101.74,853.5,0.94,WAIT,0,0
EVT-010242,CUS-100936,2026-04-26T18:43:00+00:00,invoice.overdue,10730.95,INR,card,invoice_delay,0,4,1,1096,97496.9,32.55,132.7,0.575,REMINDER,1,10730.95
EVT-011224,CUS-100958,2026-04-26T19:20:00+00:00,checkout.abandoned,5669.46,INR,wallet,customer_abandonment,1,3,4,634,6207.09,22.38,73.0,0.712,STOP,0,0
EVT-008803,CUS-102044,2026-04-26T19:38:00+00:00,payment.failed,3408.79,INR,upi,repeated_failure,1,1,2,696,199960.41,21.61,725.6,0.806,STOP,1,3408.79
EVT-009871,CUS-100414,2026-04-26T20:26:00+00:00,checkout.abandoned,3068.15,INR,wallet,customer_abandonment,1,2,6,943,78129.53,58.58,416.3,0.329,WAIT,0,0
EVT-000346,CUS-102162,2026-04-26T20:47:00+00:00,invoice.overdue,627.05,INR,wallet,invoice_delay,0,1,3,524,202473.98,41.92,899.2,0.941,RETRY,0,0
EVT-002282,CUS-102679,2026-04-26T21:01:00+00:00,subscription.failed,3675.99,INR,wallet,expired_method,3,2,0,314,14676.16,82.85,326.4,0.678,PAYMENT_LINK,0,0
EVT-001811,CUS-101059,2026-04-26T22:17:00+00:00,payment.failed,6383.63,INR,card,network_error,2,0,2,1056,134406.39,52.05,656.6,0.0,HUMAN_REVIEW,0,0
EVT-000739,CUS-102172,2026-04-26T22:35:00+00:00,payment.degraded,2526.71,INR,netbanking,systemic_degradation,3,0,2,982,53918.35,12.9,71.1,0.0,PAYMENT_LINK,0,0
EVT-008839,CUS-100505,2026-04-26T22:52:00+00:00,payment.degraded,10505.13,INR,netbanking,systemic_degradation,1,2,2,1129,17783.27,23.37,582.3,0.889,PAYMENT_LINK,1,10505.13
EVT-006463,CUS-100659,2026-04-26T23:15:00+00:00,checkout.abandoned,1952.06,INR,wallet,customer_abandonment,1,2,5,655,247305.71,84.91,318.5,0.945,HUMAN_REVIEW,0,0
EVT-007897,CUS-100803,2026-04-26T23:55:00+00:00,payment.failed,5515.8,INR,wallet,repeated_failure,2,1,0,863,50451.92,14.07,462.1,0.895,PAYMENT_LINK,0,0
EVT-000212,CUS-100155,2026-04-27T00:09:00+00:00,invoice.overdue,2340.78,INR,card,invoice_delay,1,0,4,738,229490.21,27.59,81.4,0.0,STOP,0,0
EVT-008975,CUS-101581,2026-04-27T00:16:00+00:00,checkout.abandoned,9223.51,INR,netbanking,customer_abandonment,1,2,6,730,122253.58,63.96,260.5,0.649,STOP,0,0
EVT-003399,CUS-100011,2026-04-27T01:26:00+00:00,checkout.abandoned,1811.59,INR,upi,customer_abandonment,0,0,2,249,119231.64,47.21,293.0,0.0,REMINDER,0,0
EVT-009514,CUS-102357,2026-04-27T01:28:00+00:00,payment.failed,1353.2,INR,upi,bank_decline,3,4,3,1117,235714.85,88.69,260.2,0.894,PAYMENT_LINK,1,1353.2
EVT-002741,CUS-101104,2026-04-27T02:00:00+00:00,checkout.abandoned,3254.03,INR,wallet,customer_abandonment,0,1,2,638,33442.07,14.26,115.8,0.756,ALTERNATIVE_METHOD,1,3254.03
EVT-006441,CUS-101431,2026-04-27T02:58:00+00:00,payment.degraded,3025.17,INR,wallet,systemic_degradation,0,2,6,94,7093.06,6.52,885.0,0.581,REMINDER,0,0
EVT-006381,CUS-102418,2026-04-27T03:06:00+00:00,invoice.overdue,3821.01,INR,wallet,invoice_delay,3,1,1,1206,72711.24,7.03,97.8,0.598,PAYMENT_LINK,0,0
EVT-011986,CUS-102612,2026-04-27T03:45:00+00:00,payment.failed,5234.1,INR,card,transient_failure,1,7,2,1130,94402.17,38.22,721.9,0.676,ALTERNATIVE_METHOD,1,5234.1
EVT-002872,CUS-100169,2026-04-27T03:48:00+00:00,checkout.abandoned,1428.35,INR,netbanking,customer_abandonment,1,1,0,1048,51117.76,22.74,422.7,0.091,REMINDER,1,1428.35
EVT-005485,CUS-100044,2026-04-27T04:32:00+00:00,payment.failed,28561.99,INR,netbanking,bank_decline,2,0,2,50,87135.78,51.76,329.3,0.0,STOP,0,0
EVT-008335,CUS-101657,2026-04-27T05:39:00+00:00,payment.failed,3762.15,INR,card,transient_failure,0,2,1,344,225672.22,118.81,547.2,0.827,PAYMENT_LINK,1,3762.15
EVT-007452,CUS-101857,2026-04-27T06:50:00+00:00,subscription.failed,10999.28,INR,upi,expired_method,0,2,2,542,225400.09,17.82,764.6,0.28,PAYMENT_LINK,0,0
EVT-003845,CUS-101754,2026-04-27T07:02:00+00:00,payment.failed,567.71,INR,wallet,insufficient_balance,3,0,4,886,201098.64,68.92,708.0,0.225,STOP,0,0
EVT-001776,CUS-101729,2026-04-27T07:08:00+00:00,checkout.abandoned,940.02,INR,card,customer_abandonment,1,0,4,759,77521.3,42.31,686.8,0.0,STOP,0,0
EVT-001080,CUS-102081,2026-04-27T07:13:00+00:00,checkout.abandoned,10479.68,INR,wallet,customer_abandonment,0,0,3,400,131161.0,52.77,394.8,0.0,RETRY,1,10479.68
EVT-011532,CUS-100106,2026-04-27T07:47:00+00:00,payment.failed,2080.78,INR,netbanking,repeated_failure,0,3,1,760,119432.12,30.41,447.3,0.776,REMINDER,1,2080.78
EVT-005253,CUS-100667,2026-04-27T09:04:00+00:00,subscription.failed,5192.09,INR,card,insufficient_balance,1,1,1,188,92511.81,25.34,828.1,0.442,WAIT,0,0
EVT-004336,CUS-102392,2026-04-27T09:43:00+00:00,invoice.overdue,782.84,INR,upi,invoice_delay,0,1,5,649,121805.16,60.25,849.9,0.645,WAIT,0,0
EVT-000688,CUS-100700,2026-04-27T10:03:00+00:00,checkout.abandoned,4236.79,INR,wallet,customer_abandonment,1,0,3,105,151895.65,66.79,688.2,0.0,PAYMENT_LINK,0,0
EVT-011581,CUS-101349,2026-04-27T10:34:00+00:00,checkout.abandoned,1623.42,INR,upi,customer_abandonment,1,4,1,437,179698.44,48.77,320.2,0.146,WAIT,0,0
EVT-011827,CUS-100667,2026-04-27T10:57:00+00:00,checkout.abandoned,2400.32,INR,netbanking,customer_abandonment,0,2,2,188,92511.81,69.23,86.4,0.452,RETRY,1,2400.32
EVT-009263,CUS-100512,2026-04-27T11:51:00+00:00,payment.failed,4215.84,INR,netbanking,transient_failure,0,2,0,794,182403.31,108.35,381.1,0.934,ALTERNATIVE_METHOD,1,4215.84
EVT-001249,CUS-100585,2026-04-27T11:52:00+00:00,payment.failed,6972.08,INR,upi,bank_decline,3,0,1,372,134345.9,115.04,166.3,0.0,STOP,0,0
EVT-010458,CUS-101633,2026-04-27T12:13:00+00:00,payment.failed,1939.73,INR,card,insufficient_balance,0,1,0,768,231048.18,112.7,787.5,0.695,PAYMENT_LINK,0,0
EVT-007221,CUS-101008,2026-04-27T12:24:00+00:00,checkout.abandoned,8112.16,INR,wallet,customer_abandonment,1,3,3,566,182267.06,64.63,579.9,0.184,RETRY,0,0
EVT-011310,CUS-102785,2026-04-27T12:44:00+00:00,invoice.overdue,2210.24,INR,wallet,invoice_delay,2,5,3,284,158162.41,84.13,334.0,0.925,RETRY,0,0
EVT-004499,CUS-100612,2026-04-27T14:10:00+00:00,payment.failed,1314.7,INR,wallet,bank_decline,3,3,4,602,86787.61,11.9,365.5,0.222,RETRY,0,0
EVT-006811,CUS-102132,2026-04-27T14:25:00+00:00,invoice.overdue,12036.93,INR,upi,invoice_delay,3,0,0,795,206766.08,97.15,335.8,0.0,STOP,0,0
EVT-007840,CUS-100477,2026-04-27T14:53:00+00:00,subscription.failed,19795.18,INR,wallet,transient_failure,2,4,3,388,104820.92,23.95,739.8,0.827,ALTERNATIVE_METHOD,0,0
EVT-005778,CUS-101733,2026-04-27T15:25:00+00:00,payment.degraded,2045.74,INR,wallet,systemic_degradation,1,1,1,418,65114.1,31.61,48.9,0.025,PAYMENT_LINK,0,0
EVT-007789,CUS-101112,2026-04-27T15:28:00+00:00,checkout.abandoned,9259.82,INR,wallet,customer_abandonment,0,3,0,577,249429.06,55.99,471.6,0.199,ALTERNATIVE_METHOD,1,9259.82
EVT-005539,CUS-100784,2026-04-27T15:46:00+00:00,checkout.abandoned,11845.83,INR,upi,customer_abandonment,1,2,1,1092,90814.99,58.69,630.2,0.44,RETRY,1,11845.83
EVT-011800,CUS-100407,2026-04-27T16:17:00+00:00,checkout.abandoned,452.65,INR,upi,customer_abandonment,1,4,5,232,99031.88,110.17,15.6,0.315,RETRY,0,0
EVT-002801,CUS-100765,2026-04-27T16:47:00+00:00,payment.failed,6554.88,INR,card,network_error,0,0,2,239,134816.39,95.7,484.2,0.101,WAIT,0,0
EVT-000441,CUS-100205,2026-04-27T16:48:00+00:00,payment.failed,3529.86,INR,netbanking,transient_failure,1,0,4,1157,4551.41,49.9,369.6,0.0,PAYMENT_LINK,1,3529.86
EVT-004578,CUS-100792,2026-04-27T17:24:00+00:00,payment.failed,687.55,INR,wallet,transient_failure,2,1,3,326,60838.09,115.8,331.4,0.293,WAIT,1,687.55
EVT-009520,CUS-100525,2026-04-27T17:27:00+00:00,payment.failed,3136.61,INR,netbanking,transient_failure,0,2,1,253,136365.8,113.09,259.0,0.099,RETRY,1,3136.61
EVT-004879,CUS-101270,2026-04-27T17:29:00+00:00,payment.failed,22710.7,INR,upi,transient_failure,3,2,6,1377,79008.32,30.28,385.2,0.876,RETRY,0,0
EVT-011941,CUS-100917,2026-04-27T18:19:00+00:00,checkout.abandoned,4351.63,INR,wallet,customer_abandonment,0,2,2,551,195499.93,84.48,245.0,0.059,ALTERNATIVE_METHOD,0,0
EVT-001429,CUS-100108,2026-04-27T18:49:00+00:00,payment.failed,3495.77,INR,card,transient_failure,3,0,1,800,110178.05,112.81,491.7,0.0,STOP,0,0
EVT-003555,CUS-100254,2026-04-27T18:51:00+00:00,invoice.overdue,3727.51,INR,wallet,invoice_delay,2,1,3,625,111954.94,71.28,541.0,0.189,STOP,0,0
EVT-002864,CUS-102280,2026-04-27T18:52:00+00:00,invoice.overdue,2240.1,INR,wallet,invoice_delay,0,0,2,1148,62156.04,21.25,180.8,0.0,PAYMENT_LINK,0,0
EVT-006185,CUS-101237,2026-04-27T19:29:00+00:00,checkout.abandoned,12261.07,INR,card,customer_abandonment,0,2,5,1341,14304.38,117.13,190.1,0.429,PAYMENT_LINK,1,12261.07
EVT-008522,CUS-101518,2026-04-27T19:44:00+00:00,checkout.abandoned,53323.43,INR,upi,customer_abandonment,0,1,5,252,145838.36,105.49,476.2,0.651,RETRY,1,53323.43
EVT-004016,CUS-100020,2026-04-27T19:55:00+00:00,invoice.overdue,7238.32,INR,wallet,invoice_delay,0,3,5,757,96954.21,96.66,523.8,0.253,REMINDER,0,0
EVT-000771,CUS-102099,2026-04-27T20:04:00+00:00,payment.degraded,4536.1,INR,upi,systemic_degradation,1,0,3,1356,29406.85,22.37,248.2,0.0,ALTERNATIVE_METHOD,0,0
EVT-007465,CUS-102261,2026-04-27T20:07:00+00:00,checkout.abandoned,2851.68,INR,card,customer_abandonment,0,2,0,402,116640.43,96.63,302.5,0.178,STOP,0,0
EVT-007169,CUS-100572,2026-04-27T20:13:00+00:00,payment.failed,17112.06,INR,wallet,expired_method,0,2,6,659,27783.62,63.09,670.4,0.618,STOP,0,0
EVT-005103,CUS-102010,2026-04-27T21:27:00+00:00,checkout.abandoned,8639.94,INR,wallet,customer_abandonment,1,0,4,269,18372.24,17.39,364.3,0.0,PAYMENT_LINK,0,0
EVT-011948,CUS-102994,2026-04-27T21:29:00+00:00,invoice.overdue,2695.91,INR,wallet,invoice_delay,0,2,5,234,173184.53,26.54,329.6,0.756,HUMAN_REVIEW,0,0
EVT-009796,CUS-101571,2026-04-27T21:59:00+00:00,payment.failed,5505.99,INR,netbanking,transient_failure,1,3,7,1082,170228.02,80.86,73.5,0.822,PAYMENT_LINK,1,5505.99
EVT-008512,CUS-100321,2026-04-27T22:14:00+00:00,checkout.abandoned,5969.75,INR,netbanking,customer_abandonment,1,2,0,1321,216574.64,103.25,650.5,0.544,ALTERNATIVE_METHOD,1,5969.75
EVT-000705,CUS-102131,2026-04-27T22:32:00+00:00,checkout.abandoned,1602.76,INR,wallet,customer_abandonment,1,0,4,24,142608.02,9.7,472.3,0.857,STOP,1,1602.76
EVT-002431,CUS-102158,2026-04-27T22:51:00+00:00,payment.failed,4736.99,INR,wallet,bank_decline,2,2,6,529,114758.17,38.43,576.6,0.143,STOP,0,0
EVT-009057,CUS-101189,2026-04-27T22:56:00+00:00,subscription.failed,6816.02,INR,upi,bank_decline,0,1,1,1053,98996.74,88.76,333.7,0.567,ALTERNATIVE_METHOD,0,0
EVT-001306,CUS-101290,2026-04-28T00:04:00+00:00,subscription.failed,5385.57,INR,card,bank_decline,0,1,0,1349,247930.5,0.88,268.3,0.193,RETRY,0,0
EVT-008250,CUS-100863,2026-04-28T00:10:00+00:00,payment.failed,1924.7,INR,upi,repeated_failure,0,4,5,1114,154075.7,91.98,329.0,0.382,STOP,0,0
EVT-010121,CUS-101205,2026-04-28T00:41:00+00:00,checkout.abandoned,16204.93,INR,upi,customer_abandonment,0,3,0,255,62086.2,116.5,449.7,0.931,REMINDER,1,16204.93
EVT-007502,CUS-101771,2026-04-28T01:43:00+00:00,payment.degraded,4269.76,INR,netbanking,systemic_degradation,0,3,5,35,79986.88,8.74,594.4,0.439,RETRY,1,4269.76
EVT-003692,CUS-102598,2026-04-28T02:02:00+00:00,payment.failed,906.97,INR,wallet,expired_method,0,0,4,617,117956.1,105.2,515.8,0.781,STOP,0,0
EVT-004894,CUS-101122,2026-04-28T02:07:00+00:00,checkout.abandoned,6929.36,INR,card,customer_abandonment,1,0,1,740,148499.95,51.41,523.3,0.0,ALTERNATIVE_METHOD,1,6929.36
EVT-004629,CUS-101421,2026-04-28T02:09:00+00:00,checkout.abandoned,832.43,INR,wallet,customer_abandonment,0,0,3,855,44862.95,25.16,404.4,0.0,WAIT,0,0
EVT-005873,CUS-101649,2026-04-28T02:16:00+00:00,payment.failed,2739.16,INR,wallet,bank_decline,1,2,4,586,212641.7,72.18,225.0,0.427,WAIT,0,0
EVT-005188,CUS-101514,2026-04-28T02:25:00+00:00,subscription.failed,3033.53,INR,wallet,transient_failure,1,1,4,69,202706.42,35.15,354.4,0.052,RETRY,0,0
EVT-011914,CUS-100232,2026-04-28T02:46:00+00:00,checkout.abandoned,2803.5,INR,netbanking,customer_abandonment,1,1,2,333,88833.13,106.07,633.9,0.656,RETRY,0,0
EVT-000583,CUS-101419,2026-04-28T03:18:00+00:00,invoice.overdue,5745.18,INR,card,invoice_delay,3,0,3,1343,167043.02,21.18,586.5,0.0,STOP,0,0
EVT-001779,CUS-102816,2026-04-28T03:25:00+00:00,payment.failed,11038.54,INR,netbanking,expired_method,3,0,1,1068,17313.3,38.48,874.5,0.0,STOP,0,0
EVT-009613,CUS-102796,2026-04-28T03:25:00+00:00,checkout.abandoned,1861.85,INR,wallet,customer_abandonment,0,1,2,1106,194244.49,96.59,137.5,0.128,STOP,0,0
EVT-000623,CUS-102427,2026-04-28T03:27:00+00:00,payment.failed,1705.54,INR,netbanking,bank_decline,0,0,1,321,47515.23,15.72,524.3,0.0,ALTERNATIVE_METHOD,1,1705.54
EVT-008562,CUS-102633,2026-04-28T03:37:00+00:00,checkout.abandoned,2535.9,INR,netbanking,customer_abandonment,1,0,3,350,39735.55,20.82,238.2,0.0,ALTERNATIVE_METHOD,0,0
EVT-005679,CUS-102706,2026-04-28T04:21:00+00:00,subscription.failed,2740.59,INR,card,transient_failure,2,0,3,324,38082.31,34.8,173.9,0.0,ALTERNATIVE_METHOD,1,2740.59
EVT-002523,CUS-100925,2026-04-28T04:43:00+00:00,invoice.overdue,1992.75,INR,wallet,invoice_delay,0,1,3,551,130611.17,40.84,309.6,0.847,ALTERNATIVE_METHOD,0,0
EVT-010097,CUS-102889,2026-04-28T04:49:00+00:00,payment.failed,2663.72,INR,netbanking,repeated_failure,0,6,3,792,219307.26,8.97,12.4,0.183,PAYMENT_LINK,0,0
EVT-010978,CUS-101521,2026-04-28T04:52:00+00:00,payment.failed,5270.08,INR,wallet,transient_failure,0,3,2,913,181582.31,54.01,195.3,0.258,ALTERNATIVE_METHOD,0,0
EVT-005651,CUS-102573,2026-04-28T05:01:00+00:00,invoice.overdue,5323.31,INR,upi,invoice_delay,0,0,3,906,46966.5,100.67,539.4,0.0,STOP,0,0
EVT-004907,CUS-101440,2026-04-28T05:14:00+00:00,payment.failed,8455.6,INR,netbanking,network_error,3,1,2,1163,177034.31,62.05,53.6,0.594,ALTERNATIVE_METHOD,0,0
EVT-004215,CUS-102171,2026-04-28T05:29:00+00:00,checkout.abandoned,897.67,INR,wallet,customer_abandonment,0,1,4,439,117710.91,73.25,539.8,0.887,WAIT,0,0
EVT-003498,CUS-100920,2026-04-28T05:32:00+00:00,checkout.abandoned,4720.95,INR,upi,customer_abandonment,0,2,2,1150,65165.25,79.79,343.7,0.284,RETRY,0,0
EVT-007069,CUS-102497,2026-04-28T05:59:00+00:00,payment.failed,3101.02,INR,netbanking,network_error,0,0,1,238,136352.39,5.94,479.0,0.559,STOP,0,0
EVT-007445,CUS-101031,2026-04-28T06:12:00+00:00,payment.failed,1387.36,INR,upi,insufficient_balance,0,1,1,475,152140.73,94.73,609.5,0.549,REMINDER,0,0
EVT-009420,CUS-101000,2026-04-28T06:30:00+00:00,subscription.failed,11452.77,INR,card,transient_failure,0,1,2,1090,220532.44,46.15,834.4,0.503,PAYMENT_LINK,1,11452.77
EVT-011173,CUS-102117,2026-04-28T07:40:00+00:00,subscription.failed,5809.9,INR,upi,expired_method,1,1,0,840,138094.89,35.14,560.0,0.741,RETRY,0,0
EVT-009499,CUS-101485,2026-04-28T08:05:00+00:00,checkout.abandoned,4659.11,INR,netbanking,customer_abandonment,1,2,5,147,38491.69,7.18,158.0,0.242,WAIT,1,4659.11
